State,Year,Month,Death Counts
YC,2015,December,98.22732013
YC,2016,January,98.17629179
YC,2016,February,98.23356232
YC,2016,March,98.51301115
YC,2016,April,98.74776386
YC,2016,May,98.95287958
YC,2016,June,99.07718121
YC,2016,July,99.12070344
YC,2016,August,99.29632525
YC,2016,September,99.23722349
YC,2016,October,99.25595238
YC,2016,November,99.34354486
YC,2016,December,99.36797753
YC,2017,January,99.52798382
YC,2017,February,99.46452477
YC,2017,March,99.45429741
YC,2017,April,99.38692098
YC,2017,May,99.46236559
YC,2017,June,99.47019868
YC,2017,July,99.53457447
YC,2017,August,99.59946595
YC,2017,September,99.669967
YC,2017,October,99.80106101
YC,2017,November,99.73527465
YC,2017,December,99.73279893
YC,2018,January,99.73190349
YC,2018,February,99.73262032
YC,2018,March,99.73562459
YC,2018,April,99.80353635
YC,2015,January,37
YC,2015,February,32
YC,2015,March,29
YC,2015,April,30
YC,2015,May,32
YC,2015,June,34
YC,2015,July,38
YC,2015,August,39
YC,2015,September,38
YC,2015,October,37
YC,2015,November,42
YC,2015,December,47
YC,2016,January,49
YC,2016,February,55
YC,2016,March,55
YC,2016,April,63
YC,2016,May,62
